象兴国际控股有限公司,截至二零二四年七月三十一日止月份之股份发行人的证券变动月报表(象兴国际),月报表,0,中,股权融资,"新增股权,股权股本","股票发行上市,权益变动",香港交易所-主板上市公司,香港交易所,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0801/2024080100189_c.pdf,2024-08-01 00:00:00,2
乙德投资控股有限公司,股份发行人的证券变动月报表(截至2024年07月31日)(乙德投资控股),月报表,0,中,股权融资,"新增股权,股权股本","股票发行上市,权益变动",香港交易所-主板上市公司,香港交易所,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0801/2024080100187_c.pdf,2024-08-01 00:00:00,
永丰集团控股有限公司,截至二零二四年七月三十一日股份发行人的证券变动月报表(永丰集团控股),月报表,0,中,股权融资,"新增股权,股权股本","股票发行上市,权益变动",香港交易所-主板上市公司,香港交易所,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0801/2024080100181_c.pdf,2024-08-01 00:00:00,
嘉兴市燃气集团股份有限公司,截至二零二四年七月三十一日止月份之股份发行人的证券变动月报表(嘉兴燃气),月报表,0,中,股权融资,"新增股权,股权股本","股票发行上市,权益变动",香港交易所-主板上市公司,香港交易所,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0801/2024080100179_c.pdf,2024-08-01 00:00:00,2
义合控股有限公司,截至2024年7月31日止之股份发行人的证券变动月报表(义合控股),月报表,0,中,股权融资,"新增股权,股权股本","股票发行上市,权益变动",香港交易所-主板上市公司,香港交易所,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0801/2024080100171_c.pdf,2024-08-01 00:00:00,
舜宇光学科技(集团)有限公司,截至二零二四年七月三十一日股份发行人的证券变动月报表(舜宇光学科技),月报表,0,中,股权融资,"新增股权,股权股本","股票发行上市,权益变动",香港交易所-主板上市公司,香港交易所,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0801/2024080100165_c.pdf,2024-08-01 00:00:00,2
力劲科技集团有限公司,截至2024年7月31日止股份发行人的证券变动月报表(力劲科技),月报表,0,中,股权融资,"新增股权,股权股本","股票发行上市,权益变动",香港交易所-主板上市公司,香港交易所,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0801/2024080100159_c.pdf,2024-08-01 00:00:00,2
天津发展控股有限公司,截至2024年7月31日止股份发行人的证券变动月报表(天津发展),月报表,0,中,股权融资,"新增股权,股权股本","股票发行上市,权益变动",香港交易所-主板上市公司,香港交易所,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0801/2024080100157_c.pdf,2024-08-01 00:00:00,2
东江集团(控股)有限公司,截至二零二四年七月三十一日止之股份发行人的证券变动月报表(东江集团控股),月报表,0,中,股权融资,"新增股权,股权股本","股票发行上市,权益变动",香港交易所-主板上市公司,香港交易所,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0801/2024080100151_c.pdf,2024-08-01 00:00:00,
训修实业集团有限公司,截至二零二四年七月三十一日止月份之股份发行人的证券变动月报表(训修实业),月报表,0,中,股权融资,"新增股权,股权股本","股票发行上市,权益变动",香港交易所-主板上市公司,香港交易所,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0801/2024080100149_c.pdf,2024-08-01 00:00:00,
新娱科控股有限公司,股份发行人的证券变动月报表(截至2024年7月31日)(新娱科控股),月报表,0,中,股权融资,"新增股权,股权股本","股票发行上市,权益变动",香港交易所-主板上市公司,香港交易所,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0801/2024080100147_c.pdf,2024-08-01 00:00:00,2
沧海控股有限公司,截至二零二四年七月三十一日止之股份发行人的证券变动月报表(沧海控股),月报表,0,中,股权融资,"新增股权,股权股本","股票发行上市,权益变动",香港交易所-主板上市公司,香港交易所,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0801/2024080100143_c.pdf,2024-08-01 00:00:00,2
华营建筑集团控股有限公司,截至二零二四年七月三十一日止股份发行人的证券变动月报表(华营建筑),月报表,0,中,股权融资,"新增股权,股权股本","股票发行上市,权益变动",香港交易所-主板上市公司,香港交易所,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0801/2024080100139_c.pdf,2024-08-01 00:00:00,2
智欣集团控股有限公司,截至二零二四年七月三十一日止月份之股份发行人的证券变动月报表(智欣集团控股),月报表,0,中,股权融资,"新增股权,股权股本","股票发行上市,权益变动",香港交易所-主板上市公司,香港交易所,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0801/2024080100137_c.pdf,2024-08-01 00:00:00,2
上海市嘉定区国有资产经营(集团)有限公司,关于上海市嘉定区国有资产经营(集团)有限公司2021年度第一期中期票据转售实施结果公告,,0,高,"债券融资,企业经营","含权债相关,生产经营","回售,经营情况",重大事项及其他,上海清算所,https://www.shclearing.com.cn/xxpl/zdsxjqt/202408/t20240801_1457488.html,2024-08-01 00:00:00,1
开滦能源化工股份有限公司,关于开滦能源化工股份有限公司2022年度第一期中期票据发行人调整票面利率选择权和投资者回售选择权行权公告,,0,高,债券融资,含权债相关,"回售,含权债行权",重大事项及其他,上海清算所,https://www.shclearing.com.cn/xxpl/zdsxjqt/202408/t20240801_1457481.html,2024-08-01 00:00:00,"1,2"
南京银行股份有限公司,南京银行股份有限公司信用风险缓释凭证存续期披露材料(南京银行股份有限公司2024年半年度报告),南京银行股份有限公司信用风险缓释凭证存续期披露材料(南京银行股份有限公司2024年半年度报告),0,低,"财务与业绩情况,债券融资","财务情况,债券发行存续","财务报告,债券发行上市",信息披露-CRMW/CLN信息披露,北京金融资产交易所,https://www.cfae.cn/connector/selectOnePortalView?infoId=535448,2024-08-01 08:40:01,"1,2,3"
上海电力股份有限公司,上海电力股份有限公司2024年度第十一期超短期融资券兑付公告,,0,高,债券融资,付息兑付,付息兑付,超短期融资券,上海清算所,https://www.shclearing.com.cn/xxpl/dfzx/scp_573/202408/t20240801_1457492.html,2024-08-01 00:00:00,"1,2"
洛阳城市发展投资集团有限公司,关于洛阳城市发展投资集团有限公司2020年度第二期中期票据付息安排公告,,0,高,债券融资,付息兑付,付息兑付,中期票据,上海清算所,https://www.shclearing.com.cn/xxpl/dfzx/mtn_571/202408/t20240801_1457489.html,2024-08-01 00:00:00,1
广元市投资发展集团有限公司,关于广元市投资发展集团有限公司2023年度第一期中期票据2024年付息安排公告,,0,高,债券融资,付息兑付,付息兑付,中期票据,上海清算所,https://www.shclearing.com.cn/xxpl/dfzx/mtn_571/202408/t20240801_1457495.html,2024-08-01 00:00:00,"1,4"
新余市城市建设投资开发有限公司,2021年第二期新余市城市建设投资开发有限公司城市停车场建设专项债券2024年债券回售实施第三次提示性公告,,0,高,债券融资,含权债相关,回售,债券公告-企业债券公告,上海证券交易所,http://www.sse.com.cn/disclosure/bond/announcement/corporate/c/new/2024-08-01/184008_20240801_JY2C.pdf,2024-08-01 00:00:00,1
开滦能源化工股份有限公司,关于开滦能源化工股份有限公司2022年度第一期中期票据发行人调整票面利率选择权和投资者...,关于开滦能源化工股份有限公司2022年度第一期中期票据发行人调整票面利率选择权和投资者...,0,中,债券融资,债券发行存续,利率变动,重大事项及其他,上海清算所,https://www.shclearing.com.cn/xxpl/zdsxjqt/202408/t20240801_1457481.html,2024-08-01 00:00:00,"1,2"
南京银行股份有限公司,南京银行股份有限公司信用风险缓释凭证存续期披露材料(南京银行股份有限公司2024年半年...,南京银行股份有限公司信用风险缓释凭证存续期披露材料(南京银行股份有限公司2024年半年...,0,低,债券融资,债券发行存续,债券发行上市,财务报告,上海清算所,https://www.shclearing.com.cn/xxpl/cwbg/bnb/202408/t20240801_1457490.html,2024-08-01 00:00:00,"1,2,3"
马上消费金融股份有限公司,马上消费金融股份有限公司2024年金融债券(第三期)(品种二),马上消费金融股份有限公司2024年金融债券(第三期)(品种二),0,低,其他,其他,其他,评级公告,联合资信,https://www.lhratings.com/announcement/projectDetail.html?pid=18f7a4edbab,2024-07-31 00:00:00,"1,3"
马上消费金融股份有限公司,马上消费金融股份有限公司2024年金融债券(第三期)(品种一),马上消费金融股份有限公司2024年金融债券(第三期)(品种一),0,低,其他,其他,其他,评级公告,联合资信,https://www.lhratings.com/announcement/projectDetail.html?pid=18f7a4edbaa,2024-07-31 00:00:00,"1,3"
泸州老窖集团有限责任公司,关于泸州老窖集团有限责任公司2023年度第二期中期票据付息安排公告(2024年),,0,高,债券融资,付息兑付,付息兑付,兑付注销,上海清算所,https://www.shclearing.com.cn/xxpl/dfzx/mtn_571/202408/t20240801_1457500.html,2024-08-01 00:00:00,1
福建省投资开发集团有限责任公司,关于福建省投资开发集团有限责任公司2022年度第六期中期票据付息安排公告,,0,高,债券融资,付息兑付,付息兑付,兑付注销,上海清算所,https://www.shclearing.com.cn/xxpl/dfzx/mtn_571/202408/t20240801_1457503.html,2024-08-01 00:00:00,1
开滦(集团)有限责任公司,关于开滦(集团)有限责任公司2023年度第二期中期票据(科创票据)2024年付息公告,,0,高,债券融资,付息兑付,付息兑付,兑付注销,上海清算所,https://www.shclearing.com.cn/xxpl/dfzx/mtn_571/202408/t20240801_1457504.html,2024-08-01 00:00:00,1
月31,截至2024年7月31日止之股份发行人的证券变动月报表(比特元宇宙),月报表,0,中,股权融资,"新增股权,股权股本","股票发行上市,权益变动",香港交易所-创业板上市公司,香港交易所,https://www1.hkexnews.hk/listedco/listconews/gem/2024/0801/2024080100441_c.pdf,2024-08-01 00:00:00,4
电子交易集团有限公司,截至二零二四年七月三十一日止月份之股份发行人的证券变动月报表(电子交易集团),月报表,0,中,股权融资,"新增股权,股权股本","股票发行上市,权益变动",香港交易所-创业板上市公司,香港交易所,https://www1.hkexnews.hk/listedco/listconews/gem/2024/0801/2024080100429_c.pdf,2024-08-01 00:00:00,
月31,截至2024年7月31日止之股份发行人的证券变动月报表(NEXION TECH),月报表,0,中,股权融资,"新增股权,股权股本","股票发行上市,权益变动",香港交易所-创业板上市公司,香港交易所,https://www1.hkexnews.hk/listedco/listconews/gem/2024/0801/2024080100423_c.pdf,2024-08-01 00:00:00,4
同景新能源集团控股有限公司,截至二零二四年七月三十一日止股份发行人的证券变动月报表(同景新能源),月报表,0,中,股权融资,"新增股权,股权股本","股票发行上市,权益变动",香港交易所-创业板上市公司,香港交易所,https://www1.hkexnews.hk/listedco/listconews/gem/2024/0801/2024080100387_c.pdf,2024-08-01 00:00:00,
宏强控股有限公司,截至二零二四年七月三十一日止之股份发行人的证券变动月报表(宏强控股),月报表,0,中,股权融资,"新增股权,股权股本","股票发行上市,权益变动",香港交易所-创业板上市公司,香港交易所,https://www1.hkexnews.hk/listedco/listconews/gem/2024/0801/2024080100361_c.pdf,2024-08-01 00:00:00,
大唐潼金控股有限公司,截至二零二四年七月三十一日止月份之股份发行人的证券变动月报表(大唐潼金),月报表,0,中,股权融资,"新增股权,股权股本","股票发行上市,权益变动",香港交易所-创业板上市公司,香港交易所,https://www1.hkexnews.hk/listedco/listconews/gem/2024/0801/2024080100343_c.pdf,2024-08-01 00:00:00,
北京北大青鸟环宇科技股份有限公司,截至二零二四年七月三十一日止月份股份发行人的证券变动月报表(北大青鸟环宇),月报表,0,中,股权融资,"新增股权,股权股本","股票发行上市,权益变动",香港交易所-创业板上市公司,香港交易所,https://www1.hkexnews.hk/listedco/listconews/gem/2024/0801/2024080100319_c.pdf,2024-08-01 00:00:00,2
怡园酒业控股有限公司,截至二零二四年七月三十一日止之股份发行人的证券变动月报表(怡园酒业),月报表,0,中,股权融资,"新增股权,股权股本","股票发行上市,权益变动",香港交易所-创业板上市公司,香港交易所,https://www1.hkexnews.hk/listedco/listconews/gem/2024/0801/2024080100317_c.pdf,2024-08-01 00:00:00,2
量子思维有限公司,股份发行人的证券变动月报表截至 31/7/2024(量子思维),月报表,0,中,股权融资,"新增股权,股权股本","股票发行上市,权益变动",香港交易所-创业板上市公司,香港交易所,https://www1.hkexnews.hk/listedco/listconews/gem/2024/0801/2024080100307_c.pdf,2024-08-01 00:00:00,2
月31,截至2024年7月31日止月份之股份发行人的证券变动月报表(快意智能),月报表,0,中,股权融资,"新增股权,股权股本","股票发行上市,权益变动",香港交易所-创业板上市公司,香港交易所,https://www1.hkexnews.hk/listedco/listconews/gem/2024/0801/2024080100279_c.pdf,2024-08-01 00:00:00,4
温州市铁路与轨道交通投资集团有限公司,2015年温州市铁路与轨道交通投资集团有限公司可续期公司债券（品种二）2024年债券回售实施公告,,0,高,债券融资,含权债相关,回售,债券公告-企业债券公告,上海证券交易所,http://www.sse.com.cn/disclosure/bond/announcement/corporate/c/new/2024-08-01/127258_20240801_NU66.pdf,2024-08-01 00:00:00,1
广东粤海控股集团有限公司,2017年第一期广东粤海控股集团有限公司城市停车场建设专项债券2024年付息公告·,,0,高,债券融资,付息兑付,付息兑付,债券公告-企业债券公告,上海证券交易所,http://www.sse.com.cn/disclosure/bond/announcement/corporate/c/new/2024-08-01/127559_20240801_I8UY.pdf,2024-08-01 00:00:00,1
安徽省池州市平天湖建设工程有限公司,2019年安徽省池州市平天湖建设工程有限公司公司债券2024年付息公告,,0,高,债券融资,付息兑付,付息兑付,债券公告-企业债券公告,上海证券交易所,http://www.sse.com.cn/disclosure/bond/announcement/corporate/c/new/2024-08-01/152250_20240801_2DPV.pdf,2024-08-01 00:00:00,
随州高新技术产业投资有限公司,2021年第一期湖北省随州高新技术产业投资有限公司公司债券2024年债券回售的第一次提示性公告,,0,高,债券融资,含权债相关,回售,债券公告-企业债券公告,上海证券交易所,http://www.sse.com.cn/disclosure/bond/announcement/corporate/c/new/2024-08-01/184017_20240801_J0W3.pdf,2024-08-01 00:00:00,1
杭州萧山钱江世纪城开发建设有限责任公司,2022年第二期杭州萧山钱江世纪城开发建设有限责任公司公司债券2024年付息公告,,0,高,债券融资,付息兑付,付息兑付,债券公告-企业债券公告,上海证券交易所,http://www.sse.com.cn/disclosure/bond/announcement/corporate/c/new/2024-08-01/184517_20240801_8UAI.pdf,2024-08-01 00:00:00,1
浙江省金融控股有限公司,浙江省金融控股有限公司 2023 年面向专业投资者公开发行公司债券（第二期）2024 年债券回售实施结果公告,,0,高,债券融资,含权债相关,回售,债券公告-公司债券公告,上海证券交易所,http://www.sse.com.cn/disclosure/bond/announcement/company/c/new/2024-08-01/115770_20240801_53MI.pdf,2024-08-01 00:00:00,1
西安经发集团有限责任公司,西安经发集团有限责任公司2021年公开发行公司债券（面向专业投资者）2024年债券回售实施公告,,0,高,债券融资,含权债相关,回售,债券公告-公司债券公告,上海证券交易所,http://www.sse.com.cn/disclosure/bond/announcement/company/c/new/2024-08-01/188671_20240801_9GRQ.pdf,2024-08-01 00:00:00,1
香港通讯国际控股有限公司,截至二零二四年七月三十一日止月份之股份发行人的证券变动月报表(香港通讯国际控股),月报表,0,中,股权融资,"新增股权,股权股本","股票发行上市,权益变动",香港交易所-主板上市公司,香港交易所,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0801/2024080100469_c.pdf,2024-08-01 00:00:00,
昆仑能源有限公司,截至二零二四年七月三十一日止月份股份发行人的证券变动月报表(昆仑能源),月报表,0,中,股权融资,"新增股权,股权股本","股票发行上市,权益变动",香港交易所-主板上市公司,香港交易所,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0801/2024080100467_c.pdf,2024-08-01 00:00:00,2
麦迪卫康健康医疗管理科技股份有限公司,截至二零二四年七月三十一日止之股份发行人的证券变动月报表(麦迪卫康),月报表,0,中,股权融资,"新增股权,股权股本","股票发行上市,权益变动",香港交易所-主板上市公司,香港交易所,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0801/2024080100463_c.pdf,2024-08-01 00:00:00,2
中国人寿保险股份有限公司,截至2024年7月31日止股份发行人的证券变动月报表(中国人寿),月报表,0,中,股权融资,"新增股权,股权股本","股票发行上市,权益变动",香港交易所-主板上市公司,香港交易所,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0801/2024080100458_c.pdf,2024-08-01 00:00:00,"1,2,3"
香港生力啤酒厂有限公司,截至二零二四年七月三十一日股份发行人的证券变动月报表(香港生力啤),月报表,0,中,股权融资,"新增股权,股权股本","股票发行上市,权益变动",香港交易所-主板上市公司,香港交易所,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0801/2024080100459_c.pdf,2024-08-01 00:00:00,
青岛啤酒股份有限公司,截至2024年7月31日股份发行人的证券变动月报表(青岛啤酒股份),月报表,0,中,股权融资,"新增股权,股权股本","股票发行上市,权益变动",香港交易所-主板上市公司,香港交易所,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0801/2024080100455_c.pdf,2024-08-01 00:00:00,"1,2"
北京同仁堂股份有限公司,月报表截至年二零二四年七月三十一日(同仁堂科技),月报表,0,低,其他,其他,其他,香港交易所-主板上市公司,香港交易所,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0801/2024080100453_c.pdf,2024-08-01 00:00:00,"1,2"
月31,截至2024年7月31日股份发行人的证券变动月报表(ASIA COMM HOLD),月报表,0,中,股权融资,"新增股权,股权股本","股票发行上市,权益变动",香港交易所-主板上市公司,香港交易所,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0801/2024080100449_c.pdf,2024-08-01 00:00:00,4
招商局中国基金有限公司,截至2024年7月31日止股份发行人证券变动月报表(招商局中国基金),月报表,0,中,股权融资,"新增股权,股权股本","股票发行上市,权益变动",香港交易所-主板上市公司,香港交易所,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0801/2024080100443_c.pdf,2024-08-01 00:00:00,2
金茂源环保控股有限公司,股份发行人的证券变动月报表-截止2024年7月31日(金茂源环保),月报表,0,中,股权融资,"新增股权,股权股本","股票发行上市,权益变动",香港交易所-主板上市公司,香港交易所,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0801/2024080100437_c.pdf,2024-08-01 00:00:00,2
月31,股份发行人的证券变动月报表 (截至2024年7月31日)(迪米生活控股),月报表,0,中,股权融资,"新增股权,股权股本","股票发行上市,权益变动",香港交易所-主板上市公司,香港交易所,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0801/2024080100435_c.pdf,2024-08-01 00:00:00,4
联华超市股份有限公司,月报表 - 截至二零二四年七月三十一日止月份之股份发行人的证券变动月报表(联华超市),月报表,0,中,股权融资,"新增股权,股权股本","股票发行上市,权益变动",香港交易所-主板上市公司,香港交易所,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0801/2024080100433_c.pdf,2024-08-01 00:00:00,2
海洋石油富岛有限公司,截至2024年7月31日股份发行人的证券变动月报表(巨涛海洋石油服务),月报表,0,中,股权融资,"新增股权,股权股本","股票发行上市,权益变动",香港交易所-主板上市公司,香港交易所,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0801/2024080100427_c.pdf,2024-08-01 00:00:00,
金宝通集团有限公司,截至二零二四年七月三十一日止股份发行人的证券变动月报表(金宝通),月报表,0,中,股权融资,"新增股权,股权股本","股票发行上市,权益变动",香港交易所-主板上市公司,香港交易所,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0801/2024080100425_c.pdf,2024-08-01 00:00:00,
中海物业集团有限公司,截至2024年7月31日之月报表(中海物业),月报表,0,低,其他,其他,其他,香港交易所-主板上市公司,香港交易所,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0801/2024080100421_c.pdf,2024-08-01 00:00:00,2
奇士达智能科技股份有限公司,截至2024年7月31日止月份之股份发行人的证券变动月报表(奇士达),月报表,0,中,股权融资,"新增股权,股权股本","股票发行上市,权益变动",香港交易所-主板上市公司,香港交易所,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0801/2024080100419_c.pdf,2024-08-01 00:00:00,
金界控股有限公司,截至2024年7月31日止股份发行人的证券变动月报表(金界控股),月报表,0,中,股权融资,"新增股权,股权股本","股票发行上市,权益变动",香港交易所-主板上市公司,香港交易所,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0801/2024080100417_c.pdf,2024-08-01 00:00:00,
中国电信股份有限公司,截至2024年7月31日止股份发行人的证券变动月报表(中国电信),月报表,0,中,股权融资,"新增股权,股权股本","股票发行上市,权益变动",香港交易所-主板上市公司,香港交易所,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0801/2024080100415_c.pdf,2024-08-01 00:00:00,"1,2"
中智药业控股有限公司,截至二零二四年七月三十一日股份发行人的证券变动月报表(中智药业),月报表,0,中,股权融资,"新增股权,股权股本","股票发行上市,权益变动",香港交易所-主板上市公司,香港交易所,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0801/2024080100411_c.pdf,2024-08-01 00:00:00,2
应星控股集团有限公司,截至二零二四年七月三十一日股份发行人的证券变动月报表(应星控股),月报表,0,中,股权融资,"新增股权,股权股本","股票发行上市,权益变动",香港交易所-主板上市公司,香港交易所,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0801/2024080100407_c.pdf,2024-08-01 00:00:00,2
天德化工控股有限公司,截至二零二四年七月三十一日止月份之股份发行人的证券变动月报表(天德化工),月报表,0,中,股权融资,"新增股权,股权股本","股票发行上市,权益变动",香港交易所-主板上市公司,香港交易所,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0801/2024080100403_c.pdf,2024-08-01 00:00:00,2
凯升控股有限公司,截至二零二四年七月三十一日止之股份发行人的证券变动月报表(凯升控股),月报表,0,中,股权融资,"新增股权,股权股本","股票发行上市,权益变动",香港交易所-主板上市公司,香港交易所,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0801/2024080100399_c.pdf,2024-08-01 00:00:00,
星盛商业管理股份有限公司,截至2024年7月31日之股份发行人的证券变动月报表(星盛商业),月报表,0,中,股权融资,"新增股权,股权股本","股票发行上市,权益变动",香港交易所-主板上市公司,香港交易所,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0801/2024080100397_c.pdf,2024-08-01 00:00:00,2
通达集团控股有限公司,股份发行人的证券变动月报表截至月份二零二四年七月三十一日(通达集团),月报表,0,中,股权融资,"新增股权,股权股本","股票发行上市,权益变动",香港交易所-主板上市公司,香港交易所,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0801/2024080100395_c.pdf,2024-08-01 00:00:00,2
互太纺织控股有限公司,截至2024年7月31日止之股份发行人的证券变动月报表(互太纺织),月报表,0,中,股权融资,"新增股权,股权股本","股票发行上市,权益变动",香港交易所-主板上市公司,香港交易所,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0801/2024080100391_c.pdf,2024-08-01 00:00:00,
中国地利集团,股份发行人的证券变动月报表 (2024年7月)(中国地利),月报表,0,中,股权融资,"新增股权,股权股本","股票发行上市,权益变动",香港交易所-主板上市公司,香港交易所,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0801/2024080100389_c.pdf,2024-08-01 00:00:00,2
中国资源交通集团有限公司,截至2024年7月31日止月份之股份发行人的证券变动月报表(中国资源交通),月报表,0,中,股权融资,"新增股权,股权股本","股票发行上市,权益变动",香港交易所-主板上市公司,香港交易所,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0801/2024080100383_c.pdf,2024-08-01 00:00:00,2
国际资源集团有限公司,截至2024年7月31日之股份发行人的证券变动月报表(国际资源),月报表,0,中,股权融资,"新增股权,股权股本","股票发行上市,权益变动",香港交易所-主板上市公司,香港交易所,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0801/2024080100381_c.pdf,2024-08-01 00:00:00,
海天地悦旅集团有限公司,截至2024年7月31日之股份发行人的证券变动月报表(海天地悦旅),月报表,0,中,股权融资,"新增股权,股权股本","股票发行上市,权益变动",香港交易所-主板上市公司,香港交易所,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0801/2024080100379_c.pdf,2024-08-01 00:00:00,
民生国际有限公司,截至二零二四年七月三十一日止之股份发行人的证券变动月报表(民生国际),月报表,0,中,股权融资,"新增股权,股权股本","股票发行上市,权益变动",香港交易所-主板上市公司,香港交易所,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0801/2024080100377_c.pdf,2024-08-01 00:00:00,2
伟仕佳杰控股有限公司,截至2024年7月31日止之股份发行人的证券变动月报表(伟仕佳杰),月报表,0,中,股权融资,"新增股权,股权股本","股票发行上市,权益变动",香港交易所-主板上市公司,香港交易所,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0801/2024080100373_c.pdf,2024-08-01 00:00:00,
中国重汽集团济南卡车股份有限公司,截至2024年7月31日止股份发行人的证券变动月报表(中国重汽),月报表,0,中,股权融资,"新增股权,股权股本","股票发行上市,权益变动",香港交易所-主板上市公司,香港交易所,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0801/2024080100371_c.pdf,2024-08-01 00:00:00,2
南顺(香港)有限公司,截至二零二四年七月三十一日止月份之股份发行人的证券变动月报表(南顺（香港）),月报表,0,中,股权融资,"新增股权,股权股本","股票发行上市,权益变动",香港交易所-主板上市公司,香港交易所,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0801/2024080100369_c.pdf,2024-08-01 00:00:00,
中国雨润食品集团有限公司,截至2024年7月31日股份发行人的证券变动月报表(雨润食品),月报表,0,中,股权融资,"新增股权,股权股本","股票发行上市,权益变动",香港交易所-主板上市公司,香港交易所,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0801/2024080100367_c.pdf,2024-08-01 00:00:00,2
华宝国际控股有限公司,截至二零二四年七月三十一日止之股份发行人的证券变动月报表(华宝国际),月报表,0,中,股权融资,"新增股权,股权股本","股票发行上市,权益变动",香港交易所-主板上市公司,香港交易所,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0801/2024080100365_c.pdf,2024-08-01 00:00:00,2
香港资源控股有限公司,截至2024年7月31日止月份之股份发行人的证券变动月报表(香港资源控股),月报表,0,中,股权融资,"新增股权,股权股本","股票发行上市,权益变动",香港交易所-主板上市公司,香港交易所,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0801/2024080100363_c.pdf,2024-08-01 00:00:00,
中国顺客隆控股有限公司,股份发行人的证券变动月报表(截至2024年7月31日)(中国顺客隆),月报表,0,中,股权融资,"新增股权,股权股本","股票发行上市,权益变动",香港交易所-主板上市公司,香港交易所,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0801/2024080100359_c.pdf,2024-08-01 00:00:00,2
金蝶国际软件集团有限公司,截至2024年07月31日止之股份发行人的证券变动月报表(金蝶国际),月报表,0,中,股权融资,"新增股权,股权股本","股票发行上市,权益变动",香港交易所-主板上市公司,香港交易所,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0801/2024080100357_c.pdf,2024-08-01 00:00:00,2
中国泰坦能源技术集团有限公司,截至2024年7月31日止月份之股份发行人的证券变动月报表(泰坦能源技术),月报表,0,中,股权融资,"新增股权,股权股本","股票发行上市,权益变动",香港交易所-主板上市公司,香港交易所,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0801/2024080100355_c.pdf,2024-08-01 00:00:00,2
永胜医疗控股有限公司,截至二零二四年七月三十一日止之股份发行人的证券变动月报表(永胜医疗),月报表,0,中,股权融资,"新增股权,股权股本","股票发行上市,权益变动",香港交易所-主板上市公司,香港交易所,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0801/2024080100347_c.pdf,2024-08-01 00:00:00,
万保刚集团有限公司,截至2024年7月31日止月份之股份发行人的证券变动月报表(万保刚集团),月报表,0,中,股权融资,"新增股权,股权股本","股票发行上市,权益变动",香港交易所-主板上市公司,香港交易所,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0801/2024080100345_c.pdf,2024-08-01 00:00:00,
康健国际医疗集团有限公司,截至2024年7月31日止之股份发行人的证券变动月报表(康健国际医疗),月报表,0,中,股权融资,"新增股权,股权股本","股票发行上市,权益变动",香港交易所-主板上市公司,香港交易所,https://www1.hkexnews.hk/listedco/listconews/sehk/2024/0801/2024080100341_c.pdf,2024-08-01 00:00:00,
